en,review_times,correct_times,avg_correct_rate,avg_elapsed_time,total_elapsed_time
fractious,0,0,,,0.0
refractory,0,0,,,0.0
fraudulent,0,0,,,0.0
effrontery,0,0,,,0.0
fulminate,0,0,,,0.0
effusive,0,0,,,0.0
infuse,0,0,,,0.0
generic,0,0,,,0.0
ingrain,0,0,,,0.0
hortative,0,0,,,0.0
disjunctive,0,0,,,0.0
allegiance,0,0,,,0.0
ludicrous,0,0,,,0.0
malevolent,0,0,,,0.0
commensurate,0,0,,,0.0
mire,0,0,,,0.0
mordant,0,0,,,0.0
negligible,0,0,,,0.0
annihilate,0,0,,,0.0
ominous,0,0,,,0.0
inexorable,0,0,,,0.0
compendium,0,0,,,0.0
pensive,0,0,,,0.0
subordinate,0,0,,,0.0
v. 使服從、使列入下級,0,0,,,0.0
compliance,0,0,,,0.0
extrapolate,0,0,,,0.0
ponderous,0,0,,,0.0
purport,0,0,,,0.0
apropos,0,0,,,0.0
appropriate,0,0,,,0.0
propriety,0,0,,,0.0
compunction,0,0,,,0.0
punctilious,0,0,,,0.0
eradicate,0,0,,,0.0
rapacious,0,0,,,0.0
rectitude,0,0,,,0.0
resurrect,0,0,,,0.0
prerogative,0,0,,,0.0
sanctimonious,0,0,,,0.0
insatiable,0,0,,,0.0
inscrutable,0,0,,,0.0
bisect,0,0,,,0.0
insidious,0,0,,,0.0
assimilate,0,0,,,0.0
auspicious,0,0,,,0.0
circumstantial,0,0,,,0.0
stalwart,0,0,,,0.0
stilted,0,0,,,0.0
construe,0,0,,,0.0
strip,0,0,,,0.0
constrain,0,0,,,0.0
countenance,0,0,,,0.0
impertinent,0,0,,,0.0
intemperance,0,0,,,0.0
contemplate,0,0,,,0.0
tenuous,0,0,,,0.0
interminable,0,0,,,0.0
deterrent,0,0,,,0.0
detract,0,0,,,0.0
retract,0,0,,,0.0
intrepid,0,0,,,0.0
obtrude,0,0,,,0.0
tumultuous,0,0,,,0.0
contravene,0,0,,,0.0
vengeance,0,0,,,0.0
convergent,0,0,,,0.0
devious,0,0,,,0.0
vigilant,0,0,,,0.0
invigorate,0,0,,,0.0
gullible,0,0,,,0.0
vilify,0,0,,,0.0
devoid,0,0,,,0.0
disavow,0,0,,,0.0
absurd,0,0,,,0.0
acquisitive,0,0,,,0.0
adamant,0,0,,,0.0
ancillary,0,0,,,0.0
assuage,0,0,,,0.0
badger,0,0,,,0.0
bereft,0,0,,,0.0
blatant,0,0,,,0.0
blight,0,0,,,0.0
cagey,0,0,,,0.0
comity,0,0,,,0.0
connive,0,0,,,0.0
contrive,0,0,,,0.0
enfetter,0,0,,,0.0
entice,0,0,,,0.0
galvanize,0,0,,,0.0
gripe,0,0,,,0.0
inchoate,0,0,,,0.0
incisive,0,0,,,0.0
lavish,0,0,,,0.0
lax,0,0,,,0.0
lay out,0,0,,,0.0
lethal,0,0,,,0.0
malleable,0,0,,,0.0
oblique,0,0,,,0.0
overbearing,0,0,,,0.0
palliative,0,0,,,0.0
philistine,0,0,,,0.0
phlegmatic,0,0,,,0.0
presage,0,0,,,0.0
propensity,0,0,,,0.0
querulous,0,0,,,0.0
rebut,0,0,,,0.0
rehash,0,0,,,0.0
schematic,0,0,,,0.0
somatic,0,0,,,0.0
sordid,0,0,,,0.0
sterling,0,0,,,0.0
stratification,0,0,,,0.0
temerity,0,0,,,0.0
uncanny,0,0,,,0.0
wary,0,0,,,0.0
analgesic,0,0,,,0.0
pusillanimous,0,0,,,0.0
artifice,0,0,,,0.0
lambaste,0,0,,,0.0
capitulate,0,0,,,0.0
encapsulate,0,0,,,0.0
chivalrous,0,0,,,0.0
chastise,0,0,,,0.0
succinct,0,0,,,0.0
precocious,0,0,,,0.0
accolade,0,0,,,0.0
concord,0,0,,,0.0
cordial,0,0,,,0.0
copious,0,0,,,0.0
exculpate,0,0,,,0.0
decorous,0,0,,,0.0
dilemma,0,0,,,0.0
deduct,0,0,,,0.0
seductive,0,0,,,0.0
equanimity,0,0,,,0.0
facility,0,0,,,0.0
counterfeit,0,0,,,0.0
surfeit,0,0,,,0.0
felicitous,0,0,,,0.0
fictitious,0,0,,,0.0
ramification,0,0,,,0.0
deflect,0,0,,,0.0
fugitive,0,0,,,0.0
heretical,0,0,,,0.0
dilute,0,0,,,0.0
levity,0,0,,,0.0
circumlocution,0,0,,,0.0
circumlocutory,0,0,,,0.0
emanate,0,0,,,0.0
demanding,0,0,,,0.0
demeanor,0,0,,,0.0
menace,0,0,,,0.0
emend,0,0,,,0.0
mentor,0,0,,,0.0
eminent,0,0,,,0.0
mollify,0,0,,,0.0
moribund,0,0,,,0.0
paramount,0,0,,,0.0
munificent,0,0,,,0.0
nascent,0,0,,,0.0
enervate,0,0,,,0.0
annex,0,0,,,0.0
noxious,0,0,,,0.0
obnoxious,0,0,,,0.0
malodorous,0,0,,,0.0
onerous,0,0,,,0.0
impart,0,0,,,0.0
pathological,0,0,,,0.0
impecunious,0,0,,,0.0
pecuniary,0,0,,,0.0
pending,0,0,,,0.0
petulant,0,0,,,0.0
propitious,0,0,,,0.0
sycophant,0,0,,,0.0
pious,0,0,,,0.0
juxtapose,0,0,,,0.0
predisposition,0,0,,,0.0
omnipotent,0,0,,,0.0
priority,0,0,,,0.0
propaganda,0,0,,,0.0
repulse,0,0,,,0.0
regime,0,0,,,0.0
deride,0,0,,,0.0
ridicule,0,0,,,0.0
derogatory,0,0,,,0.0
shrug,0,0,,,0.0
salubrious,0,0,,,0.0
omniscient,0,0,,,0.0
observant,0,0,,,0.0
despicable,0,0,,,0.0
perspicuous,0,0,,,0.0
ecstatic,0,0,,,0.0
n. 意外事故、偶然事件,0,0,,,0.0
tortuous,0,0,,,0.0
detour,0,0,,,0.0
diatribe,0,0,,,0.0
contumacious,0,0,,,0.0
mitigate,0,0,,,0.0
sanguine,0,0,,,0.0
meticulous,0,0,,,0.0
undermine,0,0,,,0.0
forestall,0,0,,,0.0
paucity,0,0,,,0.0
confound,0,0,,,0.0
enigma,0,0,,,0.0
opaque,0,0,,,0.0
belie,0,0,,,0.0
thwart,0,0,,,0.0
capricious,0,0,,,0.0
sporadic,0,0,,,0.0
perfunctory,0,0,,,0.0
apathetic,0,0,,,0.0
contentious,0,0,,,0.0
mundane,0,0,,,0.0
imperturbable,0,0,,,0.0
variability,0,0,,,0.0
vernacular,0,0,,,0.0
incontrovertible,0,0,,,0.0
divert,0,0,,,0.0
vestige,0,0,,,0.0
impervious,0,0,,,0.0
vigorous,0,0,,,0.0
providential,0,0,,,0.0
provocative,0,0,,,0.0
univocal,0,0,,,0.0
devour,0,0,,,0.0
voracious,0,0,,,0.0
ravenous,0,0,,,0.0
anecdote,0,0,,,0.0
asseverate,0,0,,,0.0
atrophy,0,0,,,0.0
backbite,0,0,,,0.0
baroque,0,0,,,0.0
bravado,0,0,,,0.0
bypass,0,0,,,0.0
chimera,0,0,,,0.0
commonplace,0,0,,,0.0
crabby,0,0,,,0.0
debilitate,0,0,,,0.0
delimit,0,0,,,0.0
enfeeble,0,0,,,0.0
entail,0,0,,,0.0
fraught,0,0,,,0.0
histrionic,0,0,,,0.0
hodgepodge,0,0,,,0.0
imbue,0,0,,,0.0
meager,0,0,,,0.0
meretricious,0,0,,,0.0
modicum,0,0,,,0.0
momentous,0,0,,,0.0
peevish,0,0,,,0.0
physiological,0,0,,,0.0
retaliate,0,0,,,0.0
sartorial,0,0,,,0.0
shading,0,0,,,0.0
skittish,0,0,,,0.0
slumber,0,0,,,0.0
staggering,0,0,,,0.0
stoicism,0,0,,,0.0
sumptuous,0,0,,,0.0
valorize,0,0,,,0.0
woo,0,0,,,0.0
acerbic,0,0,,,0.0
vehement,0,0,,,0.0
wanting,0,0,,,0.0
wary,0,0,,,0.0
wont,0,0,,,0.0
zealous,0,0,,,0.0
unkempt,0,0,,,0.0
unscathed,0,0,,,0.0
unwieldly,0,0,,,0.0
unwittingly,0,0,,,0.0
upheaval,0,0,,,0.0
acrimonious,0,0,,,0.0
acrimony,0,0,,,0.0
acuity,0,0,,,0.0
acumen,0,0,,,0.0
exactitude,0,0,,,0.0
exacting,0,0,,,0.0
agrarian,0,0,,,0.0
nostalgia,0,0,,,0.0
alienation,0,0,,,0.0
inalienable,0,0,,,0.0
enmity,0,0,,,0.0
enamored,0,0,,,0.0
inimical,0,0,,,0.0
amplify,0,0,,,0.0
ancestry,0,0,,,0.0
animosity,0,0,,,0.0
animus,0,0,,,0.0
perennial,0,0,,,0.0
misanthrope,0,0,,,0.0
inept,0,0,,,0.0
aqueous,0,0,,,0.0
asperity,0,0,,,0.0
auxiliary,0,0,,,0.0
avid,0,0,,,0.0
barricade,0,0,,,0.0
debase,0,0,,,0.0
abate,0,0,,,0.0
benevolent,0,0,,,0.0
embellish,0,0,,,0.0
imbibe,0,0,,,0.0
吸收，接受（思想，知識等）,0,0,,,0.0
blemish,0,0,,,0.0
bounteous,0,0,,,0.0
debrief,0,0,,,0.0
casualty,0,0,,,0.0
coincide,0,0,,,0.0
callous,0,0,,,0.0
incense,0,0,,,0.0
accentuate,0,0,,,0.0
chanty,0,0,,,0.0
recant,0,0,,,0.0
recapitulate,0,0,,,0.0
capacious,0,0,,,0.0
captivate,0,0,,,0.0
excavate,0,0,,,0.0
concede,0,0,,,0.0
precede,0,0,,,0.0
predecessor,0,0,,,0.0
successively,0,0,,,0.0
censorious,0,0,,,0.0
centrifugal,0,0,,,0.0
eccentric,0,0,,,0.0
egocentric,0,0,,,0.0
deceive,0,0,,,0.0
perceptive,0,0,,,0.0
receptive,0,0,,,0.0
chromatic,0,0,,,0.0
anachronistic,0,0,,,0.0
chronological,0,0,,,0.0
incipient,0,0,,,0.0
incite,0,0,,,0.0
resuscitate,0,0,,,0.0
reclaim,0,0,,,0.0
clandestine,0,0,,,0.0
clannish,0,0,,,0.0
disinclination,0,0,,,0.0
conclusive,0,0,,,0.0
occlude,0,0,,,0.0
cognizance,0,0,,,0.0
miscreant,0,0,,,0.0
hypocrite,0,0,,,0.0
hypocrisy,0,0,,,0.0
cryptic,0,0,,,0.0
secrete,0,0,,,0.0
culprit,0,0,,,0.0
cult,0,0,,,0.0
occult,0,0,,,0.0
encumber,0,0,,,0.0
incumbent,0,0,,,0.0
cursory,0,0,,,0.0
curtail,0,0,,,0.0
discourse,0,0,,,0.0
precursor,0,0,,,0.0
procure,0,0,,,0.0
accuse,0,0,,,0.0
repercussion,0,0,,,0.0
encyclopedic,0,0,,,0.0
cynosure,0,0,,,0.0
disdain,0,0,,,0.0
ambidextrous,0,0,,,0.0
dextrous,0,0,,,0.0
quotidian,0,0,,,0.0
dilatory,0,0,,,0.0
divergent,0,0,,,0.0
dubious,0,0,,,0.0
duplicity,0,0,,,0.0
indict,0,0,,,0.0
malediction,0,0,,,0.0
verdict,0,0,,,0.0
doctrinaire,0,0,,,0.0
indolent,0,0,,,0.0
predominant,0,0,,,0.0
dogma,0,0,,,0.0
dogmatism,0,0,,,0.0
paradox,0,0,,,0.0
adduce,0,0,,,0.0
conducive,0,0,,,0.0
deduce,0,0,,,0.0
peremptory,0,0,,,0.0
preempt,0,0,,,0.0
adequate,0,0,,,0.0
egalitarian,0,0,,,0.0
equable,0,0,,,0.0
equate,0,0,,,0.0
equilibrium,0,0,,,0.0
equivalent,0,0,,,0.0
equivocal,0,0,,,0.0
iniquitous,0,0,,,0.0
errand,0,0,,,0.0
erroneous,0,0,,,0.0
aesthetic,0,0,,,0.0
ethos,0,0,,,0.0
affable,0,0,,,0.0
facile,0,0,,,0.0
efface,0,0,,,0.0
facetious,0,0,,,0.0
preface,0,0,,,0.0
fallacious,0,0,,,0.0
fallibility,0,0,,,0.0
falsification,0,0,,,0.0
fanatical,0,0,,,0.0
felicific,0,0,,,0.0
confer,0,0,,,0.0
peripheral,0,0,,,0.0
odoriferous,0,0,,,0.0
profess,0,0,,,0.0
beneficent,0,0,,,0.0
suffice,0,0,,,0.0
confidant,0,0,,,0.0
perfidious,0,0,,,0.0
configuration,0,0,,,0.0
prefigure,0,0,,,0.0
affiliation,0,0,,,0.0
confine,0,0,,,0.0
infinite,0,0,,,0.0
fine-tune,0,0,,,0.0
inflammatory,0,0,,,0.0
inflate,0,0,,,0.0
afflict,0,0,,,0.0
inflict,0,0,,,0.0
florid,0,0,,,0.0
fluid,0,0,,,0.0
fortify,0,0,,,0.0
frivolous,0,0,,,0.0
suffrage,0,0,,,0.0
founder,0,0,,,0.0
profound,0,0,,,0.0
defuse,0,0,,,0.0
refutable,0,0,,,0.0
refute,0,0,,,0.0
genealogy,0,0,,,0.0
genesis,0,0,,,0.0
genome,0,0,,,0.0
degenerate,0,0,,,0.0
engender,0,0,,,0.0
genial,0,0,,,0.0
indigenous,0,0,,,0.0
ingenious,0,0,,,0.0
disingenuous,0,0,,,0.0
germinate,0,0,,,0.0
ingest,0,0,,,0.0
aggrandize,0,0,,,0.0
grandiose,0,0,,,0.0
gratify,0,0,,,0.0
ingrate,0,0,,,0.0
digressive,0,0,,,0.0
transgress,0,0,,,0.0
incongruous,0,0,,,0.0
demography,0,0,,,0.0
harbinger,0,0,,,0.0
herald,0,0,,,0.0
heredity,0,0,,,0.0
herbivorous,0,0,,,0.0
adhere,0,0,,,0.0
exhilarate,0,0,,,0.0
hilarious,0,0,,,0.0
abhorrent,0,0,,,0.0
inhumane,0,0,,,0.0
humility,0,0,,,0.0
hydrate,0,0,,,0.0
iconoclastic,0,0,,,0.0
ideology,0,0,,,0.0
emulate,0,0,,,0.0
imitable,0,0,,,0.0
insular,0,0,,,0.0
disintegrate,0,0,,,0.0
integrity,0,0,,,0.0
circuitous,0,0,,,0.0
itinerant,0,0,,,0.0
transitory,0,0,,,0.0
dejected,0,0,,,0.0
objection,0,0,,,0.0
objective,0,0,,,0.0
judicious,0,0,,,0.0
adjunct,0,0,,,0.0
superlative,0,0,,,0.0
delinquent,0,0,,,0.0
unliterary,0,0,,,0.0
objurgate,0,0,,,0.0
justify,0,0,,,0.0
jubilation,0,0,,,0.0
rejuvenate,0,0,,,0.0
elaboration,0,0,,,0.0
laborious,0,0,,,0.0
legitimate,0,0,,,0.0
alleviate,0,0,,,0.0
elevate,0,0,,,0.0
illiberal,0,0,,,0.0
prolific,0,0,,,0.0
delineate,0,0,,,0.0
relinquish,0,0,,,0.0
v. 使黯然失色,0,0,,,0.0
monolithic,0,0,,,0.0
locus,0,0,,,0.0
colloquial,0,0,,,0.0
eloquence,0,0,,,0.0
loquacious,0,0,,,0.0
laconic,0,0,,,0.0
monolog,0,0,,,0.0
soliloguy,0,0,,,0.0
long-winded,0,0,,,0.0
elucidate,0,0,,,0.0
lucubration,0,0,,,0.0
lucrative,0,0,,,0.0
delude,0,0,,,0.0
elusive,0,0,,,0.0
illusory,0,0,,,0.0
illuminate,0,0,,,0.0
illustrative,0,0,,,0.0
lackluster,0,0,,,0.0
malady,0,0,,,0.0
impermanent,0,0,,,0.0
maneuver,0,0,,,0.0
manipulate,0,0,,,0.0
manuscript,0,0,,,0.0
mandatory,0,0,,,0.0
reprimand,0,0,,,0.0
intermediary,0,0,,,0.0
amenable,0,0,,,0.0
minatory,0,0,,,0.0
self-effacing,0,0,,,0.0
plainly,0,0,,,0.0
consternation,0,0,,,0.0
stagnant,0,0,,,0.0
stifle,0,0,,,0.0
snub,0,0,,,0.0
backwater,0,0,,,0.0
dismissal,0,0,,,0.0
derision,0,0,,,0.0
backfire,0,0,,,0.0
incommensurate,0,0,,,0.0
measured,0,0,,,0.0
mercenary,0,0,,,0.0
inveterate,0,0,,,0.0
imminent,0,0,,,0.0
minuscule,0,0,,,0.0
dismiss,0,0,,,0.0
remiss,0,0,,,0.0
remission,0,0,,,0.0
surmise,0,0,,,0.0
unremitting,0,0,,,0.0
mnemonics,0,0,,,0.0
moderate,0,0,,,0.0
modulate,0,0,,,0.0
outmoded,0,0,,,0.0
admonish,0,0,,,0.0
demonstrative,0,0,,,0.0
remonstrance,0,0,,,0.0
demoralize,0,0,,,0.0
morph,0,0,,,0.0
metamorphose,0,0,,,0.0
remorse,0,0,,,0.0
morbid,0,0,,,0.0
mortify,0,0,,,0.0
locomotive,0,0,,,0.0
municipality,0,0,,,0.0
murky,0,0,,,0.0
mutable,0,0,,,0.0
transmute,0,0,,,0.0
innate,0,0,,,0.0
neonate,0,0,,,0.0
abnegate,0,0,,,0.0
noisome,0,0,,,0.0
misnomer,0,0,,,0.0
nominal,0,0,,,0.0
nostrum,0,0,,,0.0
connotation,0,0,,,0.0
heed,0,0,,,0.0
hectic,0,0,,,0.0
intrinsic,0,0,,,0.0
jejune,0,0,,,0.0
languish,0,0,,,0.0
lull,0,0,,,0.0
mawkish,0,0,,,0.0
denounce,0,0,,,0.0
novelty,0,0,,,0.0
innovative,0,0,,,0.0
nullify,0,0,,,0.0
anonymity,0,0,,,0.0
oracle,0,0,,,0.0
oracular,0,0,,,0.0
foreordain,0,0,,,0.0
plethora,0,0,,,0.0
replete,0,0,,,0.0
envision,0,0,,,0.0
invidious,0,0,,,0.0
vista,0,0,,,0.0
staleness,0,0,,,0.0
adversity,0,0,,,0.0
impulsive,0,0,,,0.0
estimable,0,0,,,0.0
hackneyed,0,0,,,0.0
gripping,0,0,,,0.0
overblown,0,0,,,0.0
apocalypse,0,0,,,0.0
couch,0,0,,,0.0
pugnacious,0,0,,,0.0
cacophony,0,0,,,0.0
phony,0,0,,,0.0
awry,0,0,,,0.0
valiant,0,0,,,0.0
conform,0,0,,,0.0
flummox,0,0,,,0.0
hearten,0,0,,,0.0
cosseted,0,0,,,0.0
craven,0,0,,,0.0
intrude,0,0,,,0.0
manifest,0,0,,,0.0
petty,0,0,,,0.0
spiteful,0,0,,,0.0
pedestrian,0,0,,,0.0
qualify,0,0,,,0.0
hedge,0,0,,,0.0
extenuate,0,0,,,0.0
turbid,0,0,,,0.0
inveterate,0,0,,,0.0
seminal,0,0,,,0.0
censor,0,0,,,0.0
hazardous,0,0,,,0.0
tactless,0,0,,,0.0
contiguous,0,0,,,0.0
tangential,0,0,,,0.0
rant,0,0,,,0.0
revolt,0,0,,,0.0
inopportune,0,0,,,0.0
ordinance,0,0,,,0.0
inordinate,0,0,,,0.0
insubordinate,0,0,,,0.0
appall,0,0,,,0.0
paltry,0,0,,,0.0
apparel,0,0,,,0.0
apparition,0,0,,,0.0
disparage,0,0,,,0.0
transparent,0,0,,,0.0
parity,0,0,,,0.0
counterpart,0,0,,,0.0
impartial,0,0,,,0.0
partial,0,0,,,0.0
particulate,0,0,,,0.0
partisan,0,0,,,0.0
impasse,0,0,,,0.0
antipathy,0,0,,,0.0
empathy,0,0,,,0.0
passivity,0,0,,,0.0
impeccable,0,0,,,0.0
peccadillo,0,0,,,0.0
impede,0,0,,,0.0
compelling,0,0,,,0.0
propel,0,0,,,0.0
penchant,0,0,,,0.0
dispensable,0,0,,,0.0
personification,0,0,,,0.0
cede,0,0,,,0.0
unflappable,0,0,,,0.0
contempt,0,0,,,0.0
gloat,0,0,,,0.0
promulgate,0,0,,,0.0
inattentive,0,0,,,0.0
flustered,0,0,,,0.0
retrograde,0,0,,,0.0
belabor,0,0,,,0.0
imposing,0,0,,,0.0
sublime,0,0,,,0.0
beleaguer,0,0,,,0.0
beget,0,0,,,0.0
analogous,0,0,,,0.0
insofar as,0,0,,,0.0
conceited,0,0,,,0.0
introspect,0,0,,,0.0
prescription,0,0,,,0.0
transcribe,0,0,,,0.0
proscriptive,0,0,,,0.0
salutary,0,0,,,0.0
futility,0,0,,,0.0
be subject to,0,0,,,0.0
salient,0,0,,,0.0
assail,0,0,,,0.0
hindsight,0,0,,,0.0
nondescript,0,0,,,0.0
desolate,0,0,,,0.0
bristle,0,0,,,0.0
ubiquitous,0,0,,,0.0
imprudent,0,0,,,0.0
impudent,0,0,,,0.0
exotic,0,0,,,0.0
pristine,0,0,,,0.0
obtrusive,0,0,,,0.0
laughable,0,0,,,0.0
eulogize,0,0,,,0.0
imperceptible,0,0,,,0.0
habituate,0,0,,,0.0
rife,0,0,,,0.0
assemble,0,0,,,0.0
resemble,0,0,,,0.0
truncated,0,0,,,0.0
meander,0,0,,,0.0
maverick,0,0,,,0.0
paragon,0,0,,,0.0
old-timer,0,0,,,0.0
unassuming,0,0,,,0.0
comprehensive,0,0,,,0.0
misapprehend,0,0,,,0.0
sleazy,0,0,,,0.0
skinflint,0,0,,,0.0
ad hoc,0,0,,,0.0
unconscionable,0,0,,,0.0
coup,0,0,,,0.0
piety,0,0,,,0.0
depict,0,0,,,0.0
picturesque,0,0,,,0.0
complacent,0,0,,,0.0
complaisant,0,0,,,0.0
placebo,0,0,,,0.0
implausible,0,0,,,0.0
laudatory,0,0,,,0.0
plenitude,0,0,,,0.0
complementary,0,0,,,0.0
duplicate,0,0,,,0.0
duplicitous,0,0,,,0.0
explicable,0,0,,,0.0
explicit,0,0,,,0.0
replicate,0,0,,,0.0
deplorable,0,0,,,0.0
impolitic,0,0,,,0.0
politic,0,0,,,0.0
ponder,0,0,,,0.0
preponderate,0,0,,,0.0
apposite,0,0,,,0.0
imposter,0,0,,,0.0
posit,0,0,,,0.0
repository,0,0,,,0.0
despotic,0,0,,,0.0
deprave,0,0,,,0.0
repress,0,0,,,0.0
unimpressed,0,0,,,0.0
approbation,0,0,,,0.0
reprove,0,0,,,0.0
propagate,0,0,,,0.0
pilferage,0,0,,,0.0
malapropism,0,0,,,0.0
prosaic,0,0,,,0.0
prose,0,0,,,0.0
approximate,0,0,,,0.0
proximity,0,0,,,0.0
compulsory,0,0,,,0.0
impulse,0,0,,,0.0
puncture,0,0,,,0.0
acquiesce,0,0,,,0.0
quiescent,0,0,,,0.0
tranquil,0,0,,,0.0
abrasive,0,0,,,0.0
regimental,0,0,,,0.0
rein,0,0,,,0.0
sovereign,0,0,,,0.0
rigorous,0,0,,,0.0
derivative,0,0,,,0.0
corroborate,0,0,,,0.0
entreat,0,0,,,0.0
treatise,0,0,,,0.0
virulence,0,0,,,0.0
anoint,0,0,,,0.0
aghast,0,0,,,0.0
bashful,0,0,,,0.0
bourgeois,0,0,,,0.0
choreographed,0,0,,,0.0
rattle,0,0,,,0.0
manifesto,0,0,,,0.0
initiative,0,0,,,0.0
undertaking,0,0,,,0.0
cook up,0,0,,,0.0
impotence,0,0,,,0.0
enterprising,0,0,,,0.0
resourceful,0,0,,,0.0
temperate,0,0,,,0.0
liability,0,0,,,0.0
opprobrious,0,0,,,0.0
truculent,0,0,,,0.0
intrigue,0,0,,,0.0
intricate,0,0,,,0.0
daunting,0,0,,,0.0
jettison,0,0,,,0.0
cronyism,0,0,,,0.0
vacillate,0,0,,,0.0
supersede,0,0,,,0.0
testament,0,0,,,0.0
sedative,0,0,,,0.0
brackish,0,0,,,0.0
dispose,0,0,,,0.0
infeasible,0,0,,,0.0
evocative,0,0,,,0.0
edify,0,0,,,0.0
chagrin,0,0,,,0.0
emulsify,0,0,,,0.0
disabuse,0,0,,,0.0
expansive,0,0,,,0.0
balk,0,0,,,0.0
recast,0,0,,,0.0
civility,0,0,,,0.0
derogate,0,0,,,0.0
sate,0,0,,,0.0
satiate,0,0,,,0.0
sagacious,0,0,,,0.0
escalate,0,0,,,0.0
prescient,0,0,,,0.0
inscription,0,0,,,0.0
subscribe,0,0,,,0.0
sectarianism,0,0,,,0.0
inconsequential,0,0,,,0.0
sentiment,0,0,,,0.0
assert,0,0,,,0.0
conservative,0,0,,,0.0
subservient,0,0,,,0.0
undeserved,0,0,,,0.0
consign,0,0,,,0.0
dissimulate,0,0,,,0.0
simultaneous,0,0,,,0.0
consistent,0,0,,,0.0
obsolescent,0,0,,,0.0
absolve,0,0,,,0.0
consonant,0,0,,,0.0
solitude,0,0,,,0.0
philosophic,0,0,,,0.0
sophistication,0,0,,,0.0
sophistry,0,0,,,0.0
introspective,0,0,,,0.0
respite,0,0,,,0.0
sparse,0,0,,,0.0
awe-inspiring,0,0,,,0.0
extant,0,0,,,0.0
static,0,0,,,0.0
stanch,0,0,,,0.0
stint,0,0,,,0.0
outstrip,0,0,,,0.0
catastrophe,0,0,,,0.0
consummate,0,0,,,0.0
reassure,0,0,,,0.0
resurge,0,0,,,0.0
abstentious,0,0,,,0.0
abstinent,0,0,,,0.0
standstill,0,0,,,0.0
convection,0,0,,,0.0
candor,0,0,,,0.0
tantalize,0,0,,,0.0
estrange,0,0,,,0.0
vitality,0,0,,,0.0
unmediated,0,0,,,0.0
flush,0,0,,,0.0
tedium,0,0,,,0.0
shattering,0,0,,,0.0
contrite,0,0,,,0.0
torpor,0,0,,,0.0
quell,0,0,,,0.0
indebted,0,0,,,0.0
vainglorious,0,0,,,0.0
monotonous,0,0,,,0.0
vanquish,0,0,,,0.0
intractable,0,0,,,0.0
rebuff,0,0,,,0.0
prevaricate,0,0,,,0.0
proselytize,0,0,,,0.0
posterity,0,0,,,0.0
abashed,0,0,,,0.0
imperial,0,0,,,0.0
spare,0,0,,,0.0
fancy,0,0,,,0.0
adj. 精緻的；昂貴的,0,0,,,0.0
tonic,0,0,,,0.0
vitriol,0,0,,,0.0
perspicacious,0,0,,,0.0
acquittal,0,0,,,0.0
stoop,0,0,,,0.0
redolent,0,0,,,0.0
counterproductive,0,0,,,0.0
enduring,0,0,,,0.0
impalpable,0,0,,,0.0
unalloyed,0,0,,,0.0
untenable,0,0,,,0.0
detect,0,0,,,0.0
distend,0,0,,,0.0
portentous,0,0,,,0.0
exterminate,0,0,,,0.0
distortion,0,0,,,0.0
intoxicate,0,0,,,0.0
transience,0,0,,,0.0
protract,0,0,,,0.0
pay tribute to,0,0,,,0.0
archetypal,0,0,,,0.0
adumbrate,0,0,,,0.0
umbrage,0,0,,,0.0
abuse,0,0,,,0.0
pervasive,0,0,,,0.0
ambivalent,0,0,,,0.0
aver,0,0,,,0.0
adversary,0,0,,,0.0
invert,0,0,,,0.0
nonviable,0,0,,,0.0
reverberant,0,0,,,0.0
conviction,0,0,,,0.0
beguile,0,0,,,0.0
profusion,0,0,,,0.0
virtue,0,0,,,0.0
revise,0,0,,,0.0
vivacious,0,0,,,0.0
vociferous,0,0,,,0.0
volatile,0,0,,,0.0
convoluted,0,0,,,0.0
voluble,0,0,,,0.0
welter,0,0,,,0.0
carnivorous,0,0,,,0.0
abeyance,0,0,,,0.0
abreast,0,0,,,0.0
absorbing,0,0,,,0.0
abysmal,0,0,,,0.0
adolescent,0,0,,,0.0
adulation,0,0,,,0.0
allure,0,0,,,0.0
aloof,0,0,,,0.0
amalgam,0,0,,,0.0
archaic,0,0,,,0.0
arduous,0,0,,,0.0
astute,0,0,,,0.0
at odds,0,0,,,0.0
avarice,0,0,,,0.0
befuddle,0,0,,,0.0
bespeak,0,0,,,0.0
blunder,0,0,,,0.0
brazen,0,0,,,0.0
bucolic,0,0,,,0.0
burgeoning,0,0,,,0.0
byline,0,0,,,0.0
cache,0,0,,,0.0
calamity,0,0,,,0.0
camouflage,0,0,,,0.0
caricature,0,0,,,0.0
caterwaul,0,0,,,0.0
cliquish,0,0,,,0.0
coddle,0,0,,,0.0
colossal,0,0,,,0.0
conceivable,0,0,,,0.0
debacle,0,0,,,0.0
debut,0,0,,,0.0
derelict,0,0,,,0.0
descry,0,0,,,0.0
deterioration,0,0,,,0.0
dire,0,0,,,0.0
disproportionate,0,0,,,0.0
distill,0,0,,,0.0
doldrums,0,0,,,0.0
drollness,0,0,,,0.0
empiricism,0,0,,,0.0
exemplify,0,0,,,0.0
extraneous,0,0,,,0.0
fecund,0,0,,,0.0
ferocity,0,0,,,0.0
fitfully,0,0,,,0.0
flagged,0,0,,,0.0
flair,0,0,,,0.0
flaunt,0,0,,,0.0
flippant,0,0,,,0.0
flummery,0,0,,,0.0
forebode,0,0,,,0.0
forthright,0,0,,,0.0
glean,0,0,,,0.0
halfhearted,0,0,,,0.0
