en,review_times,correct_times,avg_correct_rate,avg_elapsed_time,total_elapsed_time
baroque,6,4,0.67,5.45,32.71
flat,3,3,1.0,5.44,16.31
hort,1,1,1.0,5.44,5.44
encomium,1,0,0.0,5.43,5.43
recalcitrant,5,5,1.0,5.43,27.14
converge,1,1,1.0,5.41,5.41
deviate,3,2,0.67,5.39,16.17
respect,1,1,1.0,5.39,5.39
odoriferous,7,6,0.86,5.38,37.63
odoriferous,7,6,0.86,5.38,37.63
treacherous,2,2,1.0,5.38,10.77
ignorance,3,3,1.0,5.38,16.14
immigrate,1,1,1.0,5.38,5.38
deplorable,1,1,1.0,5.38,5.38
replenish,1,1,1.0,5.37,5.37
detest,2,2,1.0,5.36,10.73
fortuitous,4,4,1.0,5.36,21.43
dissonant,1,1,1.0,5.35,5.35
pantheon,3,3,1.0,5.35,16.04
archetypal,1,0,0.0,5.34,5.34
reminisce,5,4,0.8,5.34,26.720000000000002
arduous,2,2,1.0,5.33,10.66
deprave,3,1,0.33,5.32,15.96
compunction,1,1,1.0,5.32,5.32
contagious,6,4,0.67,5.31,31.84
concussion,2,2,1.0,5.31,10.62
skittish,4,1,0.25,5.3,21.189999999999998
prophylactic,1,1,1.0,5.3,5.3
testament,2,2,1.0,5.3,10.59
exacerbate,1,1,1.0,5.29,5.29
deluge,2,2,1.0,5.29,10.58
tepid,7,6,0.86,5.28,36.970000000000006
mandatory,2,2,1.0,5.28,10.56
liberal,1,1,1.0,5.27,5.27
anaerobic,1,1,1.0,5.26,5.26
reprove,5,2,0.4,5.25,26.25
morose,4,3,0.75,5.25,20.990000000000002
compatriot,5,4,0.8,5.24,26.21
felicitous,1,1,1.0,5.24,5.24
jeopardize,2,2,1.0,5.24,10.49
preponderate,4,3,0.75,5.23,20.93
"reg, reign",1,1,1.0,5.22,5.22
condescending,2,2,1.0,5.22,10.44
staggering,3,2,0.67,5.21,15.62
demagogue,2,0,0.0,5.2,10.39
gratify,8,7,0.88,5.2,41.6
patriarchal,2,2,1.0,5.2,10.39
due,1,1,1.0,5.2,5.2
due,1,1,1.0,5.2,5.2
merc,2,2,1.0,5.2,10.41
exonerate,2,2,1.0,5.2,10.41
complementary,3,3,1.0,5.2,15.59
colossal,2,1,0.5,5.18,10.35
universality,1,1,1.0,5.18,5.18
degenerate,1,1,1.0,5.16,5.16
abject,3,2,0.67,5.15,15.440000000000001
philosophic,2,2,1.0,5.15,10.3
dorm,2,2,1.0,5.14,10.29
baffle,2,2,1.0,5.14,10.27
detrimental,2,2,1.0,5.14,10.27
horticulture,3,2,0.67,5.13,15.38
insidious,6,5,0.83,5.13,30.8
wary,3,3,1.0,5.13,15.4
versatile,2,2,1.0,5.12,10.239999999999998
insolent,6,6,1.0,5.11,30.64
abate,1,1,1.0,5.11,5.11
infuse,6,5,0.83,5.1,30.57
election,5,5,1.0,5.09,25.47
facade,1,1,1.0,5.08,5.08
tum,1,1,1.0,5.08,5.08
anthrop,2,2,1.0,5.07,10.14
oner,2,2,1.0,5.07,10.13
rot,1,1,1.0,5.07,5.07
arbitrage,1,1,1.0,5.06,5.06
bristle,1,1,1.0,5.06,5.06
override,3,1,0.33,5.05,15.16
despotic,3,3,1.0,5.05,15.15
deprive,1,1,1.0,5.04,5.04
"pugn, pugil",1,1,1.0,5.04,5.04
vulg,1,1,1.0,5.04,5.04
forebode,4,3,0.75,5.03,20.130000000000003
hubris,1,1,1.0,5.03,5.03
extemporize,2,2,1.0,5.02,10.04
lig,3,2,0.67,5.01,15.02
legitimate,2,2,1.0,5.01,10.02
lugubrious,3,3,1.0,5.01,15.02
staunch,1,0,0.0,5.0,5.0
craven,5,4,0.8,5.0,25.020000000000003
retrograde,4,2,0.5,4.99,19.94
justify,1,1,1.0,4.98,4.98
duplicity,3,3,1.0,4.98,14.93
duplicity,3,3,1.0,4.98,14.93
fastidious,3,2,0.67,4.97,14.899999999999999
obsolescent,2,2,1.0,4.97,9.94
monotonous,1,1,1.0,4.97,4.97
dire,2,2,1.0,4.97,9.94
cinct,1,1,1.0,4.96,4.96
dilute,2,2,1.0,4.96,9.93
despicable,2,2,1.0,4.96,9.91
tone,4,4,1.0,4.96,19.85
contrive,5,4,0.8,4.95,24.73
iniquitous,3,3,1.0,4.95,14.85
leaven,2,2,1.0,4.95,9.9
sed,1,1,1.0,4.95,4.95
vit,1,1,1.0,4.95,4.95
successively,2,2,1.0,4.94,9.88
sparse,1,1,1.0,4.93,4.93
"fec, fic, fict",4,4,1.0,4.92,19.7
falsification,5,3,0.6,4.9,24.48
recant,8,8,1.0,4.9,39.22
distortion,1,1,1.0,4.9,4.9
confess,2,2,1.0,4.89,9.79
contrite,4,3,0.75,4.88,19.54
facile,2,2,1.0,4.88,9.75
feasible,3,3,1.0,4.88,14.64
temperate,2,2,1.0,4.88,9.76
provincial,1,1,1.0,4.88,4.88
incarnate,2,2,1.0,4.86,9.73
centrifugal,1,1,1.0,4.86,4.86
myopia,1,1,1.0,4.86,4.86
extol,4,4,1.0,4.86,19.46
procure,7,5,0.71,4.85,33.97
mount,2,2,1.0,4.85,9.7
nominal,1,1,1.0,4.85,4.85
nominal,1,1,1.0,4.85,4.85
abreast,2,2,1.0,4.84,9.68
tangential,5,4,0.8,4.83,24.15
undercut,5,4,0.8,4.83,24.13
empt,1,1,1.0,4.83,4.83
doctrine,2,2,1.0,4.82,9.65
desperate,3,3,1.0,4.82,14.45
prevaricate,3,3,1.0,4.81,14.43
lith,1,0,0.0,4.79,4.79
iconoclastic,2,2,1.0,4.79,9.58
acquiescence,1,1,1.0,4.79,4.79
demonstrate,2,2,1.0,4.78,9.55
isolate,4,4,1.0,4.78,19.13
badger,2,2,1.0,4.78,9.55
entreat,7,4,0.57,4.77,33.4
pud,4,3,0.75,4.77,19.09
stint,5,2,0.4,4.76,23.81
preamble,10,8,0.8,4.76,47.629999999999995
generic,1,1,1.0,4.76,4.76
flourish,1,1,1.0,4.75,4.75
elusive,3,3,1.0,4.75,14.25
sanc,4,4,1.0,4.74,18.95
seminal,5,5,1.0,4.74,23.7
valediction,2,2,1.0,4.74,9.47
valediction,2,2,1.0,4.74,9.47
bolster,3,3,1.0,4.74,14.21
presumptuous,4,3,0.75,4.73,18.91
here,1,1,1.0,4.73,4.73
here,1,1,1.0,4.73,4.73
metaphor,1,1,1.0,4.73,4.73
rein,2,2,1.0,4.73,9.46
static,1,1,1.0,4.73,4.73
burgeoning,3,3,1.0,4.73,14.18
profound,1,1,1.0,4.72,4.72
dismiss,2,2,1.0,4.72,9.44
repellent,1,1,1.0,4.72,4.72
explicit,2,2,1.0,4.7,9.4
affliction,1,1,1.0,4.69,4.69
transitional,1,1,1.0,4.69,4.69
soporific,5,5,1.0,4.69,23.47
bearing,4,2,0.5,4.68,18.72
cajole,3,2,0.67,4.68,14.05
transience,2,2,1.0,4.68,9.37
adversity,1,1,1.0,4.68,4.68
unwittingly,3,1,0.33,4.67,14.02
dolorous,6,4,0.67,4.67,28.010000000000005
accolade,3,3,1.0,4.67,14.02
malice,1,1,1.0,4.67,4.67
notoriety,1,1,1.0,4.67,4.67
duplicitous,1,1,1.0,4.67,4.67
somnolent,4,4,1.0,4.67,18.68
equivocal,1,1,1.0,4.67,4.67
equivocal,1,1,1.0,4.67,4.67
truncated,1,1,1.0,4.67,4.67
obdurate,3,2,0.67,4.66,13.97
gullible,2,2,1.0,4.65,9.3
malleable,1,1,1.0,4.65,4.65
holograph,5,4,0.8,4.64,23.19
frivolous,4,4,1.0,4.64,18.55
interrogate,2,2,1.0,4.64,9.29
ambivalent,2,2,1.0,4.64,9.28
categorical,1,1,1.0,4.64,4.64
calamity,9,7,0.78,4.63,41.69000000000001
respite,4,3,0.75,4.62,18.49
modulate,5,5,1.0,4.61,23.04
petro,5,5,1.0,4.61,23.06
vivacious,3,3,1.0,4.6,13.81
vag,5,3,0.6,4.59,22.95
gaffe,3,2,0.67,4.59,13.76
aphorism,2,2,1.0,4.59,9.18
countenance,4,4,1.0,4.59,18.36
adamant,4,4,1.0,4.59,18.36
default,3,2,0.67,4.58,13.73
alternative,2,2,1.0,4.58,9.15
hypocrite,2,2,1.0,4.58,9.15
forfeit,3,3,1.0,4.58,13.740000000000002
enervate,2,2,1.0,4.58,9.15
part,3,3,1.0,4.58,13.75
surreptitious,3,3,1.0,4.58,13.75
circumspect,1,1,1.0,4.58,4.58
carnivorous,5,5,1.0,4.58,22.92
carnivorous,5,5,1.0,4.58,22.92
defy,2,2,1.0,4.58,9.16
heresy,2,2,1.0,4.57,9.14
deplete,1,1,1.0,4.57,4.57
rapacious,3,3,1.0,4.57,13.72
cagey,4,3,0.75,4.56,18.23
fabricate,5,4,0.8,4.56,22.8
wont,6,5,0.83,4.56,27.36
melior,2,2,1.0,4.56,9.12
"plaud, plaus, laud",1,1,1.0,4.56,4.56
seminar,2,2,1.0,4.56,9.11
champion,4,4,1.0,4.56,18.25
debunk,1,1,1.0,4.56,4.56
graphite,4,2,0.5,4.55,18.189999999999998
circumlocution,3,3,1.0,4.55,13.66
resurrect,2,2,1.0,4.55,9.1
dispatch,2,2,1.0,4.54,9.09
apparel,6,5,0.83,4.53,27.18
incipient,2,2,1.0,4.53,9.06
hone,3,3,1.0,4.53,13.59
prud,1,1,1.0,4.52,4.52
"simil, simul",6,6,1.0,4.52,27.1
castigate,3,3,1.0,4.51,13.52
locus,1,1,1.0,4.51,4.51
missile,3,3,1.0,4.51,13.54
instigate,1,1,1.0,4.51,4.51
fitfully,1,1,1.0,4.51,4.51
indifferent,2,2,1.0,4.51,9.03
picturesque,2,2,1.0,4.5,9.0
circumstantial,2,2,1.0,4.5,9.01
retort,4,1,0.25,4.49,17.95
discrete,4,4,1.0,4.49,17.95
pseudonym,5,5,1.0,4.49,22.45
avarice,2,2,1.0,4.49,8.97
cache,2,2,1.0,4.49,8.98
aptitude,1,0,0.0,4.48,4.48
altitude,1,1,1.0,4.48,4.48
relinquish,1,1,1.0,4.48,4.48
distribute,1,1,1.0,4.48,4.48
fathom,4,3,0.75,4.47,17.88
implicate,3,3,1.0,4.47,13.41
construe,4,4,1.0,4.47,17.87
plaintive,5,5,1.0,4.47,22.36
incense,7,7,1.0,4.46,31.25
ambidextrous,2,2,1.0,4.46,8.91
apostasy,5,5,1.0,4.46,22.32
attenuate,1,1,1.0,4.46,4.46
"volu, volv, volt",2,2,1.0,4.46,8.93
assent,3,2,0.67,4.45,13.34
optimal,3,3,1.0,4.45,13.34
confident,1,1,1.0,4.44,4.44
minutes,1,1,1.0,4.44,4.44
pale,1,1,1.0,4.43,4.43
denunciate,2,2,1.0,4.42,8.84
"phan, phen, pehm",1,1,1.0,4.42,4.42
auspicious,4,4,1.0,4.42,17.69
judicious,1,1,1.0,4.41,4.41
oscillate,2,2,1.0,4.41,8.82
provenance,3,2,0.67,4.4,13.21
perfunctory,2,2,1.0,4.4,8.8
replete,1,1,1.0,4.4,4.4
frugal,2,2,1.0,4.4,8.8
negligent,1,1,1.0,4.38,4.38
conscience,5,4,0.8,4.37,21.830000000000005
sert,2,2,1.0,4.37,8.74
vehement,6,6,1.0,4.37,26.23
discourse,3,3,1.0,4.36,13.09
feckless,3,3,1.0,4.36,13.07
pathological,3,3,1.0,4.36,13.09
punctilious,3,3,1.0,4.35,13.04
ultrasonic,4,4,1.0,4.35,17.39
preliminary,2,2,1.0,4.34,8.68
assimilate,2,1,0.5,4.33,8.66
sagacious,3,3,1.0,4.33,12.98
chagrin,1,1,1.0,4.33,4.33
incisiveness,2,2,1.0,4.33,8.66
beneficiary,3,2,0.67,4.32,12.96
desultory,4,4,1.0,4.32,17.299999999999994
clandestine,1,1,1.0,4.31,4.31
expedite,1,1,1.0,4.31,4.31
xerophyte,2,2,1.0,4.31,8.620000000000001
sanction,1,1,1.0,4.31,4.31
heterodox,1,1,1.0,4.3,4.3
haphazard,2,2,1.0,4.3,8.59
annex,2,2,1.0,4.3,8.59
foster,2,2,1.0,4.3,8.59
tremor,3,2,0.67,4.29,12.87
"coc, cook",1,1,1.0,4.29,4.29
admire,4,4,1.0,4.29,17.16
suspend,3,3,1.0,4.29,12.87
verisimilitude,5,5,1.0,4.29,21.450000000000006
verisimilitude,5,5,1.0,4.29,21.450000000000006
aqueous,1,1,1.0,4.28,4.28
dispense,3,3,1.0,4.28,12.84
emollient,3,2,0.67,4.27,12.82
affirm,3,3,1.0,4.27,12.81
contest,1,1,1.0,4.27,4.27
occupation,2,2,1.0,4.26,8.52
gregarious,1,1,1.0,4.26,4.26
predilection,3,3,1.0,4.26,12.79
liter,3,3,1.0,4.26,12.79
notch,1,1,1.0,4.26,4.26
appetite,1,1,1.0,4.25,4.25
intoxicate,2,2,1.0,4.25,8.5
assuage,2,2,1.0,4.25,8.5
imposter,1,1,1.0,4.24,4.24
braggart,1,1,1.0,4.24,4.24
prospect,3,3,1.0,4.23,12.7
affiliation,1,1,1.0,4.22,4.22
churlish,3,3,1.0,4.22,12.65
transplant,1,1,1.0,4.21,4.21
detection,1,1,1.0,4.21,4.21
amble,1,1,1.0,4.21,4.21
amortize,4,3,0.75,4.2,16.82
comprehend,3,3,1.0,4.2,12.61
beneficent,9,8,0.89,4.19,37.7
beneficent,9,8,0.89,4.19,37.7
anticipate,1,1,1.0,4.19,4.19
laconic,5,5,1.0,4.19,20.96
apathetic,2,2,1.0,4.19,8.379999999999999
lull,3,2,0.67,4.18,12.53
agog,9,9,1.0,4.18,37.60000000000001
agog,9,9,1.0,4.18,37.60000000000001
bar,1,1,1.0,4.18,4.18
subservient,5,5,1.0,4.18,20.91
lopsided,2,2,1.0,4.18,8.37
reassure,5,5,1.0,4.17,20.85
choreography,2,2,1.0,4.16,8.32
nova,2,2,1.0,4.16,8.33
pedestrian,3,3,1.0,4.16,12.47
turbulent,2,2,1.0,4.16,8.33
amalgam,7,7,1.0,4.16,29.11000000000001
impose,2,2,1.0,4.15,8.3
consent,1,1,1.0,4.15,4.15
lament,3,3,1.0,4.15,12.46
incite,2,2,1.0,4.14,8.27
egregious,2,2,1.0,4.14,8.280000000000001
habit,2,2,1.0,4.14,8.27
pending,1,1,1.0,4.14,4.14
adhere,1,1,1.0,4.13,4.13
eulogy,2,2,1.0,4.13,8.26
mini,1,1,1.0,4.13,4.13
unconscionable,1,1,1.0,4.13,4.13
fickle,2,2,1.0,4.13,8.26
wane,2,2,1.0,4.13,8.26
petroleum,1,1,1.0,4.12,4.12
petroleum,1,1,1.0,4.12,4.12
tumor,1,1,1.0,4.12,4.12
mentor,3,3,1.0,4.11,12.33
symphony,1,1,1.0,4.1,4.1
adolescent,1,1,1.0,4.09,4.09
eccentric,3,3,1.0,4.08,12.25
predisposition,2,2,1.0,4.08,8.17
salient,3,3,1.0,4.08,12.25
convey,1,1,1.0,4.08,4.08
banal,3,3,1.0,4.08,12.23
deceive,3,3,1.0,4.06,12.18
salutary,2,2,1.0,4.06,8.120000000000001
meticulous,1,1,1.0,4.06,4.06
hauteur,1,1,1.0,4.05,4.05
assure,9,8,0.89,4.04,36.39000000000001
migr,2,2,1.0,4.04,8.07
amnesty,2,2,1.0,4.04,8.09
misconstrue,2,2,1.0,4.04,8.09
abridge,1,1,1.0,4.04,4.04
downplay,1,1,1.0,4.04,4.04
"damn, demn",3,3,1.0,4.03,12.08
circumvent,5,5,1.0,4.03,20.14
discontinuity,1,1,1.0,4.02,4.02
neophyte,10,9,0.9,4.01,40.13
analgesic,1,1,1.0,4.01,4.01
conducive,1,1,1.0,4.01,4.01
exclaim,3,3,1.0,4.0,11.99
consecutive,5,5,1.0,4.0,20.0
"val, vail",3,3,1.0,4.0,11.99
vilify,7,6,0.86,3.99,27.95000000000001
ballistics,1,1,1.0,3.99,3.99
overdue,5,5,1.0,3.99,19.95
prejudice,1,1,1.0,3.99,3.99
mir,4,4,1.0,3.99,15.95
tact,1,1,1.0,3.99,3.99
evacuate,4,4,1.0,3.99,15.95
hieroglyph,2,2,1.0,3.98,7.96
"flect, flex",1,1,1.0,3.97,3.97
memorandum,2,1,0.5,3.96,7.91
cult,1,1,1.0,3.96,3.96
cult,1,1,1.0,3.96,3.96
dexter,1,1,1.0,3.96,3.96
gru,2,2,1.0,3.96,7.93
justice,2,2,1.0,3.96,7.93
rugged,3,3,1.0,3.96,11.87
mawkish,4,4,1.0,3.96,15.849999999999998
speculative,5,4,0.8,3.95,19.75
"cur, cour",1,1,1.0,3.94,3.94
condemn,4,4,1.0,3.94,15.74
outstrip,3,3,1.0,3.94,11.83
discretionary,1,1,1.0,3.93,3.93
imitable,1,1,1.0,3.93,3.93
palty,1,1,1.0,3.93,3.93
contingent,1,1,1.0,3.93,3.93
adulation,1,1,1.0,3.93,3.93
sate,2,2,1.0,3.93,7.859999999999999
equivalent,2,2,1.0,3.92,7.84
luminary,2,2,1.0,3.92,7.84
symmetry,1,1,1.0,3.92,3.92
opaque,1,1,1.0,3.92,3.92
intersection,1,1,1.0,3.92,3.92
ascetic,4,4,1.0,3.92,15.669999999999998
veteran,2,1,0.5,3.91,7.82
proscribe,7,5,0.71,3.91,27.34
adjourn,8,7,0.88,3.91,31.270000000000003
fare,1,1,1.0,3.91,3.91
transcendent,3,3,1.0,3.91,11.72
remonstrance,1,1,1.0,3.9,3.9
contain,1,1,1.0,3.9,3.9
epitome,3,3,1.0,3.9,11.7
typify,1,1,1.0,3.9,3.9
derogatory,7,6,0.86,3.89,27.23
intermittent,1,1,1.0,3.89,3.89
locomotive,3,3,1.0,3.89,11.67
excavate,6,6,1.0,3.88,23.25
premeditate,4,4,1.0,3.88,15.52
quiescent,3,3,1.0,3.88,11.64
mire,1,1,1.0,3.88,3.88
mire,1,1,1.0,3.88,3.88
sordid,2,2,1.0,3.88,7.76
dissipate,5,4,0.8,3.87,19.34
photosynthesis,4,4,1.0,3.87,15.49
photosynthesis,4,4,1.0,3.87,15.49
photosynthesis,4,4,1.0,3.87,15.49
definite,3,3,1.0,3.87,11.6
inflate,3,3,1.0,3.87,11.6
dabble,4,3,0.75,3.86,15.44
empyreal,1,1,1.0,3.86,3.86
brazen,1,1,1.0,3.86,3.86
amiable,2,2,1.0,3.85,7.699999999999997
cup,1,1,1.0,3.85,3.85
sept,2,2,1.0,3.85,7.7
animus,3,3,1.0,3.84,11.53
indict,2,2,1.0,3.84,7.67
errant,3,3,1.0,3.84,11.51
mountainous,4,4,1.0,3.84,15.35
appropriate,2,2,1.0,3.84,7.68
ultimate,4,4,1.0,3.84,15.34
"vent, ven",2,2,1.0,3.84,7.67
trite,1,1,1.0,3.84,3.84
avenge,4,3,0.75,3.83,15.32
imprudent,1,1,1.0,3.83,3.83
maintain,1,1,1.0,3.83,3.83
cardiogram,8,7,0.88,3.82,30.58
animadvert,4,3,0.75,3.81,15.23
mutable,1,1,1.0,3.81,3.81
circumscribe,1,1,1.0,3.81,3.81
tribute,3,3,1.0,3.81,11.42
attrition,2,1,0.5,3.8,7.59
remarkable,1,1,1.0,3.8,3.8
remorse,1,1,1.0,3.8,3.8
municipal,2,2,1.0,3.8,7.6099999999999985
"alter, altr",2,2,1.0,3.79,7.58
encyclopedic,3,3,1.0,3.79,11.37
counterfeit,5,5,1.0,3.79,18.95
impartial,1,1,1.0,3.79,3.79
precursor,3,3,1.0,3.78,11.329999999999998
illustrate,1,1,1.0,3.78,3.78
impede,1,1,1.0,3.78,3.78
benefactor,1,1,1.0,3.77,3.77
concede,2,2,1.0,3.77,7.54
pervasive,1,1,1.0,3.77,3.77
erode,2,2,1.0,3.76,7.53
ver,1,1,1.0,3.76,3.76
squander,3,3,1.0,3.76,11.28
genial,3,2,0.67,3.75,11.25
par,11,10,0.91,3.75,41.230000000000004
par,11,10,0.91,3.75,41.230000000000004
par,11,10,0.91,3.75,41.230000000000004
rail at,2,0,0.0,3.74,7.4700000000000015
ances,2,2,1.0,3.74,7.48
crea,3,3,1.0,3.74,11.21
discriminate,1,1,1.0,3.74,3.74
front,2,2,1.0,3.74,7.47
virtue,4,4,1.0,3.74,14.98
virtue,4,4,1.0,3.74,14.98
infinite,3,3,1.0,3.73,11.19
"grief, griev",1,1,1.0,3.73,3.73
evasive,3,3,1.0,3.73,11.2
prevalent,4,4,1.0,3.73,14.91
convoluted,1,1,1.0,3.73,3.73
diffuse,4,3,0.75,3.72,14.889999999999999
callous,3,3,1.0,3.72,11.17
incisive,3,3,1.0,3.72,11.17
funct,2,2,1.0,3.72,7.43
motivate,2,2,1.0,3.72,7.439999999999999
inexplicable,1,1,1.0,3.72,3.72
consternation,3,3,1.0,3.72,11.16
jettison,6,6,1.0,3.72,22.35
aeronautics,8,8,1.0,3.71,29.66
aeronautics,8,8,1.0,3.71,29.66
pitfall,1,1,1.0,3.71,3.71
esoteric,3,3,1.0,3.71,11.13
revise,4,3,0.75,3.7,14.780000000000001
"cult, culc",1,1,1.0,3.7,3.7
encumber,3,3,1.0,3.7,11.1
digressive,2,2,1.0,3.7,7.4
impassioned,2,2,1.0,3.7,7.3900000000000015
transcribe,2,2,1.0,3.7,7.39
futile,4,4,1.0,3.7,14.79
shirk,2,2,1.0,3.7,7.399999999999999
posthumous,7,6,0.86,3.69,25.860000000000007
protagonist,1,1,1.0,3.69,3.69
exalt,3,3,1.0,3.69,11.07
malfeasance,4,4,1.0,3.69,14.77
fort,3,3,1.0,3.69,11.07
fort,3,3,1.0,3.69,11.07
germane,1,1,1.0,3.69,3.69
exhale,3,3,1.0,3.69,11.080000000000002
malevolent,3,3,1.0,3.69,11.08
malevolent,3,3,1.0,3.69,11.08
dissolve,5,5,1.0,3.69,18.45
visible,2,2,1.0,3.69,7.379999999999999
implore,2,1,0.5,3.68,7.3599999999999985
antecedent,4,4,1.0,3.68,14.71
cavalier,3,3,1.0,3.68,11.03
misnomer,2,2,1.0,3.68,7.369999999999999
empiricism,1,1,1.0,3.68,3.68
monstr,1,1,1.0,3.67,3.67
meager,3,3,1.0,3.67,11.02
oblique,6,5,0.83,3.66,21.94
cognizance,4,4,1.0,3.66,14.63
itinerant,2,2,1.0,3.66,7.31
elevate,1,1,1.0,3.66,3.66
concensus,2,2,1.0,3.66,7.32
consistent,1,1,1.0,3.66,3.66
ad hoc,3,3,1.0,3.66,10.97
defoliate,4,3,0.75,3.65,14.59
"cond, conc",5,5,1.0,3.65,18.24
covet,2,2,1.0,3.65,7.3
neolithic,3,3,1.0,3.65,10.95
timid,1,1,1.0,3.65,3.65
pigeonhole,2,2,1.0,3.65,7.300000000000002
perceptive,2,2,1.0,3.64,7.27
minuscule,2,2,1.0,3.64,7.28
moderate,2,2,1.0,3.64,7.28
coddle,3,2,0.67,3.63,10.89
inception,5,4,0.8,3.63,18.13
"dain, dign",1,1,1.0,3.63,3.63
gest,2,2,1.0,3.63,7.26
phonetic,2,2,1.0,3.63,7.26
"trit, trib",1,1,1.0,3.63,3.63
paucity,1,1,1.0,3.63,3.63
blemish,5,5,1.0,3.62,18.1
flu,2,2,1.0,3.62,7.23
junct,7,7,1.0,3.62,25.32
apparition,2,2,1.0,3.62,7.25
constant,3,3,1.0,3.62,10.85
mercurial,2,2,1.0,3.62,7.24
ancestry,1,1,1.0,3.61,3.61
outmoded,2,2,1.0,3.61,7.2200000000000015
mort,1,1,1.0,3.61,3.61
sign,3,3,1.0,3.61,10.83
"locu, log, logu, loqu",2,2,1.0,3.6,7.2
mollify,2,2,1.0,3.6,7.1999999999999975
corrode,1,1,1.0,3.6,3.6
condone,2,2,1.0,3.59,7.18
duration,3,3,1.0,3.59,10.76
ferromagnetic,1,1,1.0,3.59,3.59
hunch,5,4,0.8,3.58,17.88
opulent,2,2,1.0,3.58,7.17
"ped, pej, pat",4,4,1.0,3.58,14.32
abuse,3,3,1.0,3.58,10.73
pinpoint,5,4,0.8,3.56,17.81
fulminate,3,3,1.0,3.56,10.69
inexorable,2,2,1.0,3.56,7.12
opportune,4,4,1.0,3.56,14.25
construct,2,2,1.0,3.56,7.13
territorial,2,2,1.0,3.56,7.119999999999999
repeat,7,6,0.86,3.54,24.810000000000002
predominant,2,2,1.0,3.54,7.09
sedative,3,2,0.67,3.53,10.59
cogent,5,4,0.8,3.53,17.66
code,3,3,1.0,3.53,10.58
avert,1,1,1.0,3.53,3.53
receptive,2,2,1.0,3.52,7.04
disintegrate,2,2,1.0,3.52,7.04
annual,3,3,1.0,3.51,10.54
monarch,1,1,1.0,3.51,3.51
transcend,2,2,1.0,3.51,7.02
lucr,3,3,1.0,3.5,10.49
"mors, mord",2,2,1.0,3.5,6.99
opa,2,2,1.0,3.5,7.0
impetus,2,2,1.0,3.5,6.99
propagate,2,2,1.0,3.5,6.99
"sta, st",2,2,1.0,3.5,7.01
turmoil,3,3,1.0,3.5,10.49
vibrate,2,2,1.0,3.5,7.01
sist,6,6,1.0,3.5,21.0
portend,4,3,0.75,3.49,13.95
herald,2,2,1.0,3.49,6.9700000000000015
connotation,2,2,1.0,3.49,6.98
indulgent,2,2,1.0,3.49,6.9700000000000015
fecund,5,4,0.8,3.48,17.41
reconcile,3,3,1.0,3.48,10.44
reconcile,3,3,1.0,3.48,10.44
cumbersome,3,3,1.0,3.48,10.43
resurge,3,3,1.0,3.47,10.41
conversant,3,3,1.0,3.47,10.41
agon,2,2,1.0,3.46,6.93
synchronize,2,2,1.0,3.46,6.91
cordial,2,2,1.0,3.46,6.93
cordial,2,2,1.0,3.46,6.93
synonymous,3,3,1.0,3.46,10.37
"sciss, scind",2,2,1.0,3.46,6.93
assert,3,3,1.0,3.46,10.38
stilted,2,2,1.0,3.46,6.91
detached,2,2,1.0,3.46,6.93
acerbic,2,2,1.0,3.45,6.9
adept,1,1,1.0,3.45,3.45
donate,1,1,1.0,3.45,3.45
mandate,3,3,1.0,3.45,10.35
explicable,3,3,1.0,3.45,10.36
describe,1,1,1.0,3.45,3.45
caricature,1,1,1.0,3.45,3.45
welter,4,3,0.75,3.44,13.75
incarcerate,5,5,1.0,3.44,17.18
refute,1,1,1.0,3.44,3.44
adhesive,2,2,1.0,3.44,6.89
ameliorate,1,1,1.0,3.44,3.44
measured,4,4,1.0,3.44,13.760000000000002
measured,4,4,1.0,3.44,13.760000000000002
insubordinate,3,3,1.0,3.44,10.33
euphemism,5,5,1.0,3.44,17.22
impulse,3,3,1.0,3.44,10.33
ambulatory,2,2,1.0,3.43,6.869999999999999
pious,1,1,1.0,3.43,3.43
splendid,1,1,1.0,3.43,3.43
ancestor,2,2,1.0,3.42,6.85
misanthrope,2,2,1.0,3.42,6.84
endure,1,1,1.0,3.42,3.42
regulate,1,1,1.0,3.42,3.42
supersede,2,2,1.0,3.42,6.84
antedate,3,3,1.0,3.41,10.23
mute,1,1,1.0,3.41,3.41
dense,2,2,1.0,3.41,6.82
embellish,5,5,1.0,3.4,17.02
habitable,1,1,1.0,3.4,3.4
communal,3,3,1.0,3.4,10.21
evolution,1,1,1.0,3.4,3.4
dilatory,4,4,1.0,3.39,13.57
dilatory,4,4,1.0,3.39,13.57
arbor,3,3,1.0,3.39,10.18
credence,3,3,1.0,3.39,10.17
later,2,2,1.0,3.39,6.7799999999999985
accentuate,1,1,1.0,3.38,3.38
cryptic,1,1,1.0,3.38,3.38
monolithic,3,3,1.0,3.38,10.14
omnipotent,1,1,1.0,3.38,3.38
disconsolate,1,1,1.0,3.38,3.38
clarify,5,4,0.8,3.37,16.84
decorate,3,3,1.0,3.37,10.11
decorate,3,3,1.0,3.37,10.11
"integr, ingr",2,2,1.0,3.37,6.74
reminiscent,1,1,1.0,3.37,3.37
proxim,2,2,1.0,3.37,6.74
disdain,1,0,0.0,3.36,3.36
not,2,2,1.0,3.36,6.71
tenable,1,1,1.0,3.36,3.36
espouse,1,1,1.0,3.36,3.36
recondite,2,2,1.0,3.34,6.67
concord,1,1,1.0,3.34,3.34
dictate,1,1,1.0,3.34,3.34
